Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-10.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(tamper{TCP:chksum:replace:43674}(fragment{tcp:-1:True},),)-|[TCP:dataofs:4:4]-tamper{TCP:options-sackok:corrupt}-|",1,[-10]
-10.0,[TCP:ack:2856020673]-tamper{TCP:options-altchksum:corrupt}-|,1,[-10]
-10.0,[TCP:dport:43406]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-mss:36086]-duplicate-|,1,[-10]
-10.0,[TCP:dport:26140]-tamper{TCP:urgptr:replace:11184}-|,1,[-10]
-10.0,[TCP:chksum:12551]-duplicate-|,1,[-10]
-10.0,[TCP:window:20]-tamper{TCP:chksum:corrupt}-|,1,[-10]
-10.0,[TCP:load:__DNS_REQUEST__]-tamper{TCP:options-wscale:corrupt}-|,1,[-10]
-10.0,"[TCP:flags:UECN]-tamper{TCP:chksum:replace:42612}(tamper{TCP:dataofs:corrupt},)-|",1,[-10]
-10.0,"[TCP:reserved:1]-fragment{ip:-1:True:39}(fragment{tcp:-1:False},)-|",1,[-10]
-10.0,[TCP:urgptr:45472]-tamper{TCP:options-sack:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-wscale:replace:189},)-|[TCP:options-mss:53714]-tamper{TCP:reserved:corrupt}-|",1,[-10]
-10.0,[TCP:window:120]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:flags:R]-duplicate-|,1,[-10]
-10.0,[TCP:dataofs:2]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:ack:3912268714]-tamper{TCP:seq:corrupt}-|,1,[-10]
-10.0,[TCP:window:100]-tamper{TCP:urgptr:replace:35332}-|,1,[-10]
-10.0,[TCP:options-md5header:07a83a81ae51b93c752006810fc1f6aa]-tamper{TCP:ack:replace:4033540986}-|,1,[-10]
-10.0,[TCP:options-altchksum:197]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:sport:26287:1]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-altchksum:4]-duplicate-|,1,[-10]
-10.0,[TCP:seq:3314133211]-tamper{TCP:chksum:replace:7160}-|,1,[-10]
-10.0,[TCP:urgptr:53517]-duplicate-|,1,[-10]
-10.0,[TCP:options-mss:3488]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-mss:55042]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:options-altchksum:250]-tamper{TCP:seq:replace:3713668176}-|,1,[-10]
-10.0,[TCP:ack:1275891085:0]-tamper{TCP:options-mss:corrupt}-|,1,[-10]
-10.0,[TCP:sport:979]-duplicate-|,1,[-10]
-10.0,[TCP:dport:1075]-duplicate-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-timestamp:replace:3376387468}(tamper{TCP:options-sack:corrupt},)-|[TCP:options-mss:57421]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:ack:1991691578]-tamper{TCP:options-timestamp:replace:1055408799}-|,1,[-10]
-10.0,[TCP:options-mss:30168]-tamper{TCP:sport:corrupt}-|,1,[-10]
-10.0,[TCP:options-mss:15400:4]-duplicate-|,1,[-10]
-10.0,[TCP:options-mss:15400:4]-tamper{TCP:dataofs:replace:4}-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:reserved:corrupt}-|[TCP:dport:57862]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-uto:93]-tamper{TCP:options-altchksumopt:replace:}-|,1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:options-uto:36]-tamper{TCP:dport:corrupt}-|,1,[-10]
-10.0,[TCP:ack:4182605935]-tamper{TCP:options-altchksum:replace:139}-|,1,[-10]
-10.0,[TCP:options-wscale:31]-fragment{tcp:16:True}-|,1,[-10]
-10.0,[TCP:dataofs:7]-tamper{TCP:window:corrupt}-|,1,[-10]
-10.0,[TCP:flags:FSPACN]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-timestamp:557929054]-duplicate-|,1,[-10]
-10.0,[TCP:options-altchksum:81]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-md5header:224f2dfb9c505a2897f540438e3df506]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-wscale:59]-tamper{TCP:ack:replace:3280000972}-|,1,[-10]
-10.0,[TCP:sport:59117]-tamper{TCP:options-md5header:replace:5c3c5902531627f2deb61dd9c845ac7f}-|,1,[-10]
-10.0,[TCP:flags:FSRPECN]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-wscale:100]-tamper{TCP:options-timestamp:replace:4224780516}-|,1,[-10]
-10.0,[TCP:reserved:3]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[-10]
-10.0,[TCP:dataofs:11]-drop-|,1,[-10]
-10.0,[TCP:chksum:33003]-duplicate-|,1,[-10]
-10.0,[TCP:seq:1915003672]-tamper{TCP:load:corrupt}-|,1,[-10]
-10.0,[TCP:sport:17575]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:sport:40520]-tamper{TCP:options-wscale:corrupt}-|,1,[-10]
-10.0,[TCP:ack:2642555937]-tamper{TCP:sport:replace:22135}-|,1,[-10]
-10.0,[TCP:options-altchksum:232]-tamper{TCP:options-altchksum:replace:95}-|,1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:options-altchksum:46]-tamper{TCP:options-md5header:replace:41a9fa96b3d9b683a84c42fe2aa109a6}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt::2]-tamper{TCP:options-sack:replace:}(tamper{TCP:urgptr:replace:18430},)-|[TCP:ack:1096571611]-tamper{TCP:options-altchksum:corrupt}-|",1,[-10]
-10.0,[TCP:urgptr:48481]-tamper{TCP:ack:replace:2302079218}-|[TCP:options-sackok:]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-mss:10096]-drop-|,1,[-10]
-10.0,[TCP:window:20:2]-duplicate-|,1,[-10]
-10.0,[TCP:dport:62732]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-sack:replace:}(fragment{ip:-1:False:5},)-|[TCP:window:130]-drop-|",1,[-10]
-10.0,[TCP:options-eol:]-fragment{tcp:-1:False:5}-|[TCP:options-wscale:35]-duplicate-|,1,[-10]
-10.0,[TCP:dport:33721]-duplicate-|,1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:options-mss:56826]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-md5header:replace:3c9f3d0570d4ebdb307ee321ef0f0f90},tamper{TCP:flags:corrupt})-|[TCP:load:__DNS_REQUEST__:0]-tamper{TCP:options-sackok:replace:}-|",1,[-10]
-10.0,[TCP:seq:1408309943]-tamper{TCP:chksum:replace:59881}-|,1,[-10]
-10.0,[TCP:urgptr:64660:2]-duplicate-|,1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:reserved:6]-tamper{TCP:window:corrupt}-|,1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:chksum:31376]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:replace:}(duplicate,)-|[TCP:options-timestamp:702132659]-tamper{TCP:sport:replace:62965}-|",1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(tamper{TCP:reserved:replace:7}(drop,),)-|[TCP:options-timestamp:3472673968]-tamper{TCP:options-altchksum:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:replace:}(duplicate(tamper{TCP:dataofs:corrupt},),)-|[TCP:sport:33268]-tamper{TCP:dport:corrupt}-|",1,[-10]
-10.0,[TCP:options-eol::2]-tamper{TCP:chksum:replace:15072}-|[TCP:load::1]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[-10]
-10.0,[TCP:options-eol:]-fragment{tcp:15:True}-|[TCP:seq:781307189]-tamper{TCP:options-eol:replace:}-|,1,[-10]
-10.0,[TCP:options-eol:]-fragment{tcp:28:True:14}-|[TCP:reserved:7]-drop-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-eol:corrupt}-|[TCP:dport:58095:0]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:options-timestamp:replace:3376387468}-|[TCP:options-altchksum:35]-tamper{TCP:urgptr:replace:23074}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-tamper{TCP:dataofs:replace:4}(tamper{TCP:sport:corrupt}(fragment{tcp:52:True}(fragment{tcp:-1:False}(fragment{tcp:-1:False:5},),),),)-|[TCP:chksum:46700:4]-drop-|",1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-tamper{TCP:sport:corrupt}(fragment{tcp:-1:True}(fragment{tcp:-1:False}(tamper{TCP:options-eol:replace:},),),)-|[TCP:options-wscale:4:4]-duplicate-|",1,[-10]
-10.0,[TCP:options-nop:]-duplicate-|[TCP:options-sackok::0]-tamper{TCP:chksum:replace:29233}-|,1,[-10]
-10.0,[TCP:options-mss:8388]-duplicate-|,1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:seq:1186290759]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:replace:}(duplicate(tamper{TCP:window:corrupt},tamper{TCP:flags:corrupt}),)-|[TCP:ack:1983351732:1]-tamper{TCP:flags:corrupt}-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-timestamp:replace:3376387468}(tamper{TCP:dataofs:corrupt},)-|[TCP:options-md5header:e2c2b5652119a2dd5b99b93257731ac1:0]-drop-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}(tamper{TCP:options-sack:corrupt}(tamper{TCP:urgptr:replace:1148},),)-|[TCP:options-uto:83]-tamper{TCP:options-sack:replace:}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-altchksum:corrupt}(duplicate,)-|[TCP:dataofs:12]-tamper{TCP:options-md5header:replace:630cfa0bfc8005f5b02811d7e11227a6}-|",1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(duplicate,)-|[TCP:reserved:1]-duplicate-|",1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:reserved:6]-tamper{TCP:chksum:corrupt}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-wscale:replace:186}(tamper{TCP:dataofs:replace:11},)-|[TCP:load:__DNS_REQUEST__]-tamper{TCP:reserved:replace:6}-|",1,[-10]
-10.0,[TCP:reserved:3]-duplicate-|,1,[-10]
-10.0,[TCP:options-altchksumopt::0]-tamper{TCP:chksum:replace:28969}-|[TCP:options-wscale:37:1]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-fragment{ip:-1:True:5}(,fragment{tcp:-1:True})-|[TCP:options-mss:11183]-tamper{TCP:chksum:replace:37391}-|",1,[-10]
-10.0,[TCP:options-altchksumopt::0]-fragment{ip:-1:False:5}-|[TCP:load:]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-sack:corrupt}-|[TCP:dport:20467]-tamper{TCP:options-timestamp:corrupt}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-fragment{tcp:-1:False}(tamper{TCP:ack:corrupt}(tamper{TCP:dataofs:replace:10},),)-|[TCP:options-mss:34297]-drop-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-uto:corrupt},)-|[TCP:options-sackok:]-duplicate-|[TCP:options-timestamp:3829258838]-tamper{TCP:options-uto:replace:97}-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}(tamper{TCP:options-sack:corrupt}(tamper{TCP:urgptr:replace:1148},),)-|[TCP:options-md5header:06cd5d1e620b010ac8c8faf38f699be0:2]-duplicate-|",1,[-10]
-10.0,[TCP:options-altchksumopt::0]-duplicate-|[TCP:ack:3659308010]-duplicate-|,1,[-10]
-10.0,[TCP:reserved:3]-tamper{TCP:options-md5header:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:replace:}(duplicate,)-|[TCP:window:150:3]-tamper{TCP:urgptr:corrupt}-|",1,[-10]
-10.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-wscale:corrupt}-|[TCP:chksum:29090]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(tamper{TCP:seq:replace:2718598682}(tamper{TCP:seq:replace:1934244233},),)-|[TCP:dport:23048]-tamper{TCP:reserved:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:replace:}(duplicate(,tamper{TCP:options-eol:corrupt}),)-|[TCP:sport:31667]-tamper{TCP:options-timestamp:replace:2976588042}-|",1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(,duplicate)-|[TCP:options-md5header:e98a773e375eb83afb77ca2faf2c6e91]-tamper{TCP:window:corrupt}-|",1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(tamper{TCP:reserved:replace:7},duplicate)-|[TCP:load:__DNS_REQUEST__:3]-drop-|",1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-md5header:replace:3c9f3d0570d4ebdb307ee321ef0f0f90},tamper{TCP:dport:corrupt})-|[TCP:reserved:7]-drop-|",1,[-10]
-10.0,[TCP:options-nop:]-fragment{tcp:-1:False}-|[TCP:dataofs:15]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:dport:corrupt}(tamper{TCP:dataofs:replace:9},)-|[TCP:options-wscale:192]-tamper{TCP:ack:replace:3921452850}-|",1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:window:190]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:options-sack:corrupt}-|[TCP:options-uto:102]-tamper{TCP:flags:replace:SPECN}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:replace:}(duplicate(,tamper{TCP:options-uto:corrupt}),)-|[TCP:sport:17049]-tamper{TCP:window:replace:40}-|",1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:flags:replace:SPAUE}-|[TCP:options-altchksum:215]-duplicate-|,1,[-10]
-10.0,[TCP:options-altchksumopt::0]-tamper{TCP:dataofs:replace:11}-|[TCP:options-wscale:210]-tamper{TCP:options-sack:replace:}-|,1,[-10]
-10.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(,tamper{TCP:urgptr:corrupt})-|[TCP:options-altchksum:124]-drop-|[TCP:urgptr:6754]-duplicate-|",1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-tamper{TCP:dataofs:replace:4}(fragment{tcp:52:True}(tamper{TCP:chksum:replace:16867},),)-|[TCP:options-altchksum:13]-tamper{TCP:seq:corrupt}-|",1,[-10]
-10.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(,tamper{TCP:urgptr:corrupt})-|[TCP:options-altchksum:124]-drop-|[TCP:dport:18985]-duplicate-|",1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:options-md5header:corrupt}-|[TCP:options-mss:62712]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(,fragment{tcp:-1:False:5}(duplicate,))-|[TCP:window:70:4]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(fragment{ip:-1:False:5},)-|[TCP:sport:18162]-tamper{TCP:seq:corrupt}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(fragment{ip:-1:False:5}(,duplicate),tamper{TCP:options-altchksumopt:corrupt})-|[TCP:flags:]-tamper{TCP:options-uto:replace:134}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:load:corrupt}(tamper{TCP:options-wscale:replace:156},)-|[TCP:dataofs:3:1]-tamper{TCP:options-altchksum:replace:59}-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:ack:corrupt}(duplicate(fragment{tcp:-1:False},),)-|[TCP:reserved:5]-duplicate-|",1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:options-altchksum:153]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:flags:F:1]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:sport:64246]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:urgptr:replace:3347},)-|[TCP:options-wscale:104]-tamper{TCP:options-sackok:corrupt}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-md5header:replace:0c464afd2e93ca4e92cd74a40a557c2c}(tamper{TCP:urgptr:replace:18430},)-|[TCP:options-mss:19716]-tamper{TCP:sport:corrupt}-|",1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:window:corrupt}-|[TCP:sport:55932:1]-duplicate-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-mss:replace:6740}-|[TCP:options-md5header:533a382beeeffa08d6cda491dee4af72]-tamper{TCP:options-sackok:corrupt}-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-sack:corrupt}(tamper{TCP:dataofs:replace:9}(fragment{tcp:-1:True},),)-|[TCP:sport:52338]-tamper{TCP:options-eol:replace:}-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:dataofs:replace:15}(tamper{TCP:ack:corrupt},)-|[TCP:window:20:1]-tamper{TCP:options-eol:replace:}-|",1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:options-md5header:f90e392c0544adc3c61e321070af58d0]-tamper{TCP:options-wscale:replace:212}-|,1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:options-uto:244]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:ack:corrupt}(duplicate(fragment{tcp:-1:False:34},),)-|[TCP:reserved:2]-duplicate-|",1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-fragment{tcp:22:True:11}(fragment{tcp:-1:False:5}(tamper{TCP:load:replace:46uossra2j},),)-|[TCP:options-md5header:48dd7d4fd8d1b4e7179b1b65fc1ce0e9]-tamper{TCP:seq:corrupt}-|",1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(tamper{TCP:window:replace:130},)-|[TCP:options-sack::0]-tamper{TCP:options-sackok:corrupt}-|",1,[-10]
-10.0,[TCP:options-sackok:]-fragment{tcp:9:True}-|[TCP:dataofs:6]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(duplicate(tamper{TCP:options-eol:replace:},),)-|[TCP:load:__HTTP_REQUEST__:3]-duplicate-|",1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(,fragment{tcp:-1:False:5}(tamper{TCP:urgptr:corrupt}(duplicate,),))-|[TCP:options-eol:]-tamper{TCP:flags:replace:SPAUE}-|[TCP:reserved:4]-drop-|",1,[-10]
-10.0,[TCP:options-sackok:]-fragment{ip:-1:False:5}-|[TCP:options-uto:205]-duplicate-|,1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:flags:RA]-duplicate-|,1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-md5header:replace:0c464afd2e93ca4e92cd74a40a557c2c}(tamper{TCP:options-nop:replace:},),)-|[TCP:urgptr:14249]-duplicate-|",1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-altchksumopt:replace:}(fragment{tcp:47:True:37},)-|[TCP:dataofs:1]-tamper{TCP:options-nop:corrupt}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:dataofs:replace:9}(tamper{TCP:options-sack:corrupt},)-|[TCP:flags:SPAEN]-tamper{TCP:chksum:corrupt}-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:chksum:corrupt}(tamper{TCP:urgptr:replace:3347},)-|[TCP:options-mss:60877]-duplicate-|",1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-uto:corrupt}-|[TCP:chksum:54842]-tamper{TCP:load:corrupt}-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-altchksumopt:replace:}(duplicate(duplicate,tamper{TCP:chksum:replace:43674}(fragment{tcp:-1:False}(,fragment{tcp:12:False:4}(fragment{tcp:-1:False},)),)),)-|[TCP:options-nop::0]-tamper{TCP:flags:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:options-uto:corrupt})-|[TCP:dport:17076]-duplicate-|",1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(tamper{TCP:window:replace:130},)-|[TCP:options-timestamp:1982780736]-duplicate-|",1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(duplicate,tamper{TCP:options-uto:replace:33}(drop,))-|[TCP:options-wscale:250]-tamper{TCP:chksum:corrupt}-|",1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-wscale:corrupt}-|[TCP:options-timestamp:1125509295:3]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:sport:40902:4]-drop-|,1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:options-wscale:corrupt}-|[TCP:dport:52878]-drop-|,1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(duplicate,)-|[TCP:options-altchksum:243]-duplicate-|",1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:replace:}(duplicate,)-|[TCP:window:190]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(fragment{tcp:52:True},tamper{TCP:options-md5header:corrupt})-|[TCP:urgptr:48020:1]-drop-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:load:corrupt}(tamper{TCP:load:replace:__HTTP_REQUEST__},)-|[TCP:options-md5header:58345bd60fcdcb17eee9f72e1be626fc]-duplicate-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:dataofs:replace:9}(tamper{TCP:options-sack:corrupt}(fragment{tcp:-1:False},),)-|[TCP:options-timestamp:3539957003]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(tamper{TCP:options-md5header:corrupt}(tamper{TCP:options-wscale:replace:156}(fragment{tcp:-1:True},),),tamper{TCP:window:corrupt})-|[TCP:options-md5header:db3dcffa3d9298d78218a2cf9fe9d8d4]-tamper{TCP:urgptr:corrupt}-|",1,[-10]
-10.0,[TCP:options-altchksumopt::0]-|[TCP:dataofs:7]-tamper{TCP:options-md5header:replace:c300c933bf4a67da94caf7b5209b0b5f}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-tamper{TCP:sport:corrupt}(tamper{TCP:options-sackok:replace:},)-|[TCP:options-mss:28515]-tamper{TCP:dport:replace:41822}-|",1,[-10]
-10.0,"[TCP:options-eol:]-fragment{tcp:12:True}(fragment{ip:-1:False:5},tamper{TCP:options-eol:corrupt})-|[TCP:options-wscale:128]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-eol::0]-duplicate(drop,)-|[TCP:options-altchksumopt::0]-fragment{tcp:-1:False:17}-|[TCP:options-sackok:]-tamper{TCP:chksum:replace:47500}(duplicate,)-|[TCP:options-timestamp:1660379634:4]-tamper{TCP:options-sackok:corrupt}-|",1,[-10]
-10.0,[TCP:options-nop::0]-fragment{tcp:-1:True}-|[TCP:ack:394934978]-tamper{TCP:window:replace:70}-|,1,[-10]
-10.0,[TCP:options-nop:]-fragment{tcp:-1:False}-|[TCP:flags:P]-drop-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:ack:corrupt}(fragment{tcp:-1:True:5}(fragment{tcp:-1:False}(tamper{TCP:options-sackok:replace:},),),)-|[TCP:options-timestamp:2787577231]-tamper{TCP:reserved:corrupt}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-tamper{TCP:sport:corrupt}(duplicate,)-|[TCP:ack:2998352751]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:dport:corrupt}-|[TCP:flags:P]-tamper{TCP:options-sackok:corrupt}-|,1,[-10]
-10.0,"[TCP:options-timestamp:1191171862]-duplicate(,drop)-|[TCP:options-uto:97:1]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-altchksumopt:replace:}(duplicate(duplicate,tamper{TCP:chksum:replace:43674}(fragment{tcp:-1:False},)),)-|[TCP:sport:28453]-duplicate-|",1,[-10]
-10.0,[TCP:options-nop:]-fragment{tcp:-1:False:15}-|[TCP:load:__HTTP_REQUEST__]-tamper{TCP:flags:replace:FRAUECN}-|,1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-altchksumopt:replace:}(duplicate(tamper{TCP:seq:corrupt},tamper{TCP:options-eol:corrupt}),)-|[TCP:chksum:21124]-tamper{TCP:urgptr:corrupt}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-duplicate(,fragment{tcp:-1:False:5})-|[TCP:urgptr:7388:3]-duplicate-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:ack:replace:2161018992}(duplicate(tamper{TCP:seq:corrupt},tamper{TCP:options-eol:corrupt}(tamper{TCP:options-altchksum:corrupt},)),)-|[TCP:ack:656639064]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:dataofs:corrupt}(fragment{tcp:-1:False}(fragment{tcp:-1:False}(duplicate,),drop),)-|[TCP:dataofs:9]-duplicate-|",1,[-10]
-10.0,[TCP:options-wscale:142]-fragment{tcp:-1:False}-|[TCP:dport:38304]-duplicate-|,1,[-10]
-10.0,"[TCP:options-eol:]-fragment{tcp:12:True}(fragment{ip:-1:False:5},tamper{TCP:options-eol:corrupt})-|[TCP:options-eol:]-tamper{TCP:options-altchksumopt:replace:}-|[TCP:options-mss:11687]-tamper{TCP:options-sackok:replace:}-|",1,[-10]
-10.0,[TCP:options-altchksumopt::0]-duplicate-|[TCP:urgptr:44113]-drop-|,1,[-10]
-10.0,"[TCP:options-nop:]-fragment{tcp:-1:False:17}(duplicate,tamper{TCP:options-altchksumopt:replace:})-|[TCP:options-uto:189]-drop-|",1,[-10]
-10.0,[TCP:options-altchksumopt::0]-|[TCP:urgptr:64460]-tamper{TCP:options-timestamp:corrupt}-|,1,[-10]
-10.0,[TCP:options-sackok:]-fragment{tcp:24:False:19}-|[TCP:chksum:22059]-duplicate-|,1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(tamper{TCP:sport:replace:33593},)-|[TCP:chksum:36013]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-altchksumopt::0]-drop-|[TCP:flags:FRPE]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:replace:}-|[TCP:reserved:5]-fragment{tcp:-1:True}-|,1,[-10]
