Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
0.0,[TCP:options-sack:]-|[TCP:options-sackok::2]-duplicate-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:window:replace:130}(tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:options-nop:corrupt}(fragment{tcp:-1:True},),),)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-sackok:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:dport:corrupt}(duplicate,)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:options-altchksumopt:]-|,1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:49:False}-|[TCP:options-sack:]-duplicate-|[TCP:options-nop:]-tamper{TCP:options-wscale:corrupt}-|,1,[0]
0.0,[TCP:window:60]-tamper{TCP:options-eol:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(tamper{TCP:load:corrupt},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-timestamp:replace:2124481738}-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:9:False}(,fragment{ip:-1:False})-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:51:False}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{ip:-1:True:5}(tamper{TCP:window:replace:100},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:38:False:11}(fragment{tcp:-1:True},)-|[TCP:options-sack:]-fragment{tcp:32:False:48}-|[TCP:options-md5header:3a123b6cf354445ea7c280839f075b20]-duplicate-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:dataofs:replace:10}(tamper{TCP:chksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,tamper{TCP:options-timestamp:replace:2685077811})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:}(tamper{TCP:options-wscale:replace:100}(tamper{TCP:dport:corrupt}(tamper{TCP:dataofs:corrupt},),),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:ack:corrupt}(duplicate(duplicate,),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:replace:135}-|[TCP:options-sack::2]-duplicate-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-uto:replace:40}(duplicate,)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:flags:replace:S}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-altchksum:corrupt},duplicate)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:load:replace:__HTTP_REQUEST__})-|[TCP:options-eol::0]-|[TCP:options-altchksumopt:]-duplicate-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:ack:corrupt}(tamper{TCP:dataofs:replace:6},)-|",1,[0]
0.0,"[TCP:dport:63153]-fragment{tcp:-1:False}(duplicate(tamper{TCP:options-altchksum:replace:249},),)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-sackok:replace:},)-|[TCP:options-nop:]-tamper{TCP:flags:corrupt}-|",1,[0]
0.0,"[TCP:urgptr:16870]-duplicate-|[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:replace:101}(tamper{TCP:options-mss:corrupt}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:urgptr:replace:35043}(tamper{TCP:dataofs:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:ack:corrupt}(tamper{TCP:options-mss:replace:9946}(tamper{TCP:options-eol:corrupt},),)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:47:False}-|[TCP:options-sack:]-duplicate-|,1,[0]
0.0,"[TCP:ack:3544277566]-fragment{tcp:-1:False}(duplicate(tamper{TCP:options-altchksum:replace:249},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-eol:replace:}(tamper{TCP:reserved:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate-|[TCP:options-md5header:8314522569017641a8a9ea1a6c4f9e81]-tamper{TCP:options-uto:replace:124}(duplicate,)-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:2:False:19}-|[TCP:options-sack:]-fragment{tcp:-1:True:5}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:56:False:28}(fragment{tcp:53:True:26}(tamper{TCP:window:replace:100},),)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:load:corrupt},tamper{TCP:options-eol:corrupt})-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(duplicate(duplicate,),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-wscale:replace:208}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-sack:replace:}-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:9:False}(,fragment{ip:-1:False})-|[TCP:options-eol:]-duplicate-|",1,[0]
0.0,"[TCP:options-nop:]-|[TCP:options-nop:]-tamper{TCP:chksum:replace:31073}(tamper{TCP:options-nop:replace:},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-nop:replace:}(duplicate(fragment{tcp:-1:False},),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}(duplicate(duplicate,),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:ack:replace:3633667657}(fragment{tcp:-1:False},)-|[TCP:options-altchksumopt:]-tamper{TCP:flags:corrupt}(tamper{TCP:options-sack:corrupt},)-|",1,[0]
0.0,[TCP:flags:PA:0]-tamper{TCP:options-sackok:corrupt}-|,1,[0]
0.0,"[TCP:options-eol::0]-|[TCP:options-eol:]-duplicate(,duplicate)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:dataofs:replace:10}(tamper{TCP:dataofs:corrupt},)-|[TCP:options-sackok:]-tamper{TCP:options-altchksum:replace:121}-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:replace:209}(tamper{TCP:load:replace:vnkfj98j6g}(duplicate(duplicate,tamper{TCP:options-nop:corrupt}(drop,)),),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:load:replace:__HTTP_REQUEST__}(tamper{TCP:reserved:corrupt},)-|[TCP:options-eol:]-fragment{tcp:48:True}-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-nop:replace:}(duplicate,)-|[TCP:options-nop:]-tamper{TCP:urgptr:corrupt}-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-mss:replace:48047}(tamper{TCP:reserved:corrupt}(tamper{TCP:load:replace:__HTTP_REQUEST__},),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:load:corrupt},)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:dataofs:replace:13}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:dataofs:replace:5}-|[TCP:options-nop:]-drop-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(fragment{tcp:53:True:26},fragment{tcp:-1:True})-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(,tamper{TCP:reserved:replace:6})-|[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:corrupt}-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:seq:replace:2614288640},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate-|[TCP:options-nop:]-fragment{tcp:-1:False:5}(duplicate(tamper{TCP:options-sackok:replace:},),)-|",1,[0]
0.0,[TCP:options-eol::0]-tamper{TCP:dport:replace:62448}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(,tamper{TCP:sport:replace:64610})-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:options-mss:replace:48953})-|[TCP:options-eol::0]-fragment{tcp:-1:False}-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-mss:corrupt}(duplicate(tamper{TCP:options-altchksumopt:replace:},),)-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:-1:False}-|[TCP:options-eol:]-duplicate-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(fragment{tcp:53:True:26}(tamper{TCP:window:replace:100},),fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:replace:209}(duplicate(tamper{TCP:options-nop:corrupt}(drop,),tamper{TCP:options-mss:replace:56384}),)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:dport:replace:46844},tamper{TCP:options-eol:corrupt})-|",1,[0]
0.0,[TCP:options-nop:]-duplicate-|[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:corrupt}-|[TCP:options-altchksumopt:]-drop-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:dataofs:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:replace:47}(tamper{TCP:load:replace:},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(fragment{tcp:-1:True},)-|[TCP:options-sack:]-|",1,[0]
0.0,[TCP:options-sack::2]-tamper{TCP:options-uto:replace:211}-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:9:False}(tamper{TCP:flags:corrupt},fragment{tcp:32:False:48}(fragment{tcp:-1:False},))-|[TCP:options-eol:]-|[TCP:options-altchksumopt:]-duplicate-|",1,[0]
0.0,[TCP:flags:PA:0]-tamper{TCP:options-uto:replace:31}-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-timestamp:replace:664752436}-|[TCP:options-nop:]-tamper{TCP:options-altchksum:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:13:True:6}(,fragment{tcp:32:False:48}(fragment{tcp:-1:False}(,duplicate),))-|[TCP:options-nop:]-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-nop:replace:}(tamper{TCP:options-eol:replace:},)-|[TCP:options-altchksumopt:]-fragment{tcp:-1:True:5}(tamper{TCP:options-md5header:replace:8777c41aeaa1b11b93e6ae114b06799f},)-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:5:False:2}-|,1,[0]
0.0,[TCP:flags:PA:0]-tamper{TCP:urgptr:replace:45639}-|,1,[0]
0.0,[TCP:window:100]-tamper{TCP:options-eol:replace:}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-eol:replace:},tamper{TCP:ack:corrupt}(duplicate,))-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-wscale:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-nop:corrupt}(duplicate(tamper{TCP:options-md5header:corrupt},),)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:chksum:replace:39551},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:replace:135}(duplicate(,duplicate),)-|",1,[0]
0.0,"[TCP:options-sack::1]-tamper{TCP:options-eol:corrupt}(tamper{TCP:dport:corrupt},)-|",1,[0]
0.0,[TCP:flags:PA:0]-tamper{TCP:window:corrupt}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-mss:replace:50868}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:replace:209}(tamper{TCP:load:replace:vnkfj98j6g}(duplicate(duplicate,tamper{TCP:options-nop:corrupt}),),)-|",1,[0]
0.0,"[TCP:flags:PA:0]-duplicate(duplicate(tamper{TCP:options-wscale:replace:49},),tamper{TCP:sport:corrupt})-|[TCP:options-wscale:123]-tamper{TCP:sport:replace:57798}-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(duplicate(,tamper{TCP:options-mss:corrupt}),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-mss:corrupt}(duplicate(tamper{TCP:seq:replace:27852828},),)-|",1,[0]
0.0,[TCP:options-sack:]-duplicate-|[TCP:options-eol:]-tamper{TCP:sport:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:53:True:26}(tamper{TCP:window:replace:100},)-|[TCP:options-eol:]-tamper{TCP:options-altchksumopt:replace:}-|",1,[0]
0.0,"[TCP:flags:PA:0]-duplicate(duplicate,tamper{TCP:options-altchksumopt:corrupt})-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:load:corrupt},tamper{TCP:options-sackok:corrupt})-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-wscale:replace:61}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-eol:replace:}(tamper{TCP:sport:corrupt},)-|",1,[0]
0.0,[TCP:options-nop:]-duplicate-|[TCP:options-nop:]-|,1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:-1:True:4}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:ack:replace:3633667657}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-nop:corrupt}(duplicate(fragment{tcp:-1:True},),)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,tamper{TCP:sport:replace:64610})-|[TCP:options-nop:]-fragment{tcp:-1:True}-|",1,[0]
0.0,[TCP:options-eol::0]-duplicate-|[TCP:options-eol:]-duplicate-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-mss:corrupt}(duplicate(tamper{TCP:options-nop:corrupt},),)-|[TCP:options-nop:]-duplicate-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-uto:replace:229}-|[TCP:options-sackok::1]-tamper{TCP:options-sack:replace:}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:window:replace:130}(tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:sport:corrupt}(fragment{tcp:-1:True},),),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:dataofs:replace:2},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-timestamp:replace:2685077811},)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-nop:replace:}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-timestamp:replace:2373583825}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:replace:209}(tamper{TCP:dataofs:replace:8}(duplicate(duplicate,duplicate),),)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-altchksum:replace:109},duplicate)-|",1,[0]
0.0,"[TCP:options-timestamp:3430780244]-fragment{tcp:-1:False}(duplicate(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:options-altchksum:replace:249})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-mss:replace:12816}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:S}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(duplicate(,tamper{TCP:options-md5header:replace:dd02469bf228961c96c8d00a7386bbd6}),tamper{TCP:options-nop:corrupt})-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-nop:replace:}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:dataofs:corrupt},)-|[TCP:options-nop:]-tamper{TCP:options-sack:corrupt}-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-uto:replace:40}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-mss:replace:46990}(duplicate(,duplicate),)-|",1,[0]
0.0,[TCP:reserved:7]-tamper{TCP:ack:corrupt}-|,1,[0]
0.0,[TCP:dport:50372]-duplicate-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(duplicate,)-|[TCP:options-nop:]-tamper{TCP:dport:corrupt}-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-nop:corrupt}(duplicate(duplicate,duplicate(,duplicate)),)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:34:False:48}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(,tamper{TCP:seq:corrupt})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-nop:replace:}(duplicate(,tamper{TCP:flags:replace:FA}),)-|[TCP:options-sackok:]-tamper{TCP:reserved:replace:5}(duplicate(tamper{TCP:load:corrupt},),)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(duplicate(tamper{TCP:dataofs:replace:7},),)-|",1,[0]
0.0,[TCP:flags:PA:0]-tamper{TCP:chksum:replace:11784}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:dport:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:38:False:11}(fragment{tcp:-1:False},)-|[TCP:options-sack:]-fragment{tcp:-1:False:48}-|[TCP:sport:30502]-duplicate-|",1,[0]
0.0,"[TCP:ack:36430243]-fragment{tcp:-1:False}(duplicate(duplicate,),)-|",1,[0]
0.0,"[TCP:options-wscale:143]-duplicate(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:seq:corrupt}-|[TCP:options-eol:]-duplicate(,duplicate)-|",1,[0]
0.0,[TCP:dataofs:12]-tamper{TCP:dataofs:corrupt}-|,1,[0]
0.0,[TCP:dataofs:9]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(fragment{tcp:53:True:26}(tamper{TCP:window:replace:100},),duplicate)-|[TCP:options-eol:]-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{ip:-1:False:5}(fragment{tcp:-1:True},tamper{TCP:options-wscale:replace:47}(tamper{TCP:options-eol:replace:},))-|[TCP:options-eol:]-duplicate(tamper{TCP:sport:corrupt},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:urgptr:replace:59192}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:window:replace:90}(drop,)-|[TCP:options-altchksumopt:]-duplicate-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(tamper{TCP:window:replace:100},fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:dport:34454]-fragment{tcp:-1:False}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-|[TCP:options-nop:]-duplicate(,tamper{TCP:options-altchksum:replace:249})-|",1,[0]
0.0,"[TCP:options-sack:]-|[TCP:options-eol:]-fragment{tcp:-1:False}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:flags:PA:0]-tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:False}(fragment{tcp:-1:True},),)-|[TCP:options-wscale:123]-tamper{TCP:options-sackok:replace:}-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(duplicate(tamper{TCP:options-sack:replace:}(duplicate,),),tamper{TCP:sport:corrupt})-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-uto:corrupt}-|[TCP:options-nop:]-tamper{TCP:options-nop:replace:}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(fragment{tcp:-1:False},duplicate)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-timestamp:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:load:replace:__HTTP_REQUEST__}(tamper{TCP:options-md5header:corrupt}(fragment{tcp:11:True:5},),)-|",1,[0]
0.0,[TCP:options-eol::0]-tamper{TCP:options-eol:replace:}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(duplicate,tamper{TCP:options-nop:replace:})-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:load:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-mss:replace:48047}(tamper{TCP:options-eol:corrupt}(tamper{TCP:ack:replace:848029388},),)-|",1,[0]
0.0,"[TCP:urgptr:16870]-duplicate-|[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:replace:217}(tamper{TCP:options-mss:corrupt}(duplicate,),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-timestamp:replace:2685077811}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-nop:corrupt}(duplicate(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:False:38}(,tamper{TCP:load:corrupt}),),tamper{TCP:window:corrupt}(duplicate(duplicate,),)),)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:9:False}(tamper{TCP:flags:corrupt},fragment{tcp:9:True:48}(fragment{tcp:-1:False},))-|[TCP:options-eol:]-drop-|[TCP:options-altchksumopt:]-duplicate-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-uto:corrupt},duplicate)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:options-sackok:]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:window:corrupt},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:urgptr:replace:32235}-|[TCP:options-altchksumopt:]-duplicate-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:load:replace:}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-wscale:corrupt}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False}(,fragment{ip:-1:False})-|[TCP:options-eol:]-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:}(tamper{TCP:options-wscale:replace:100},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-mss:replace:9946}(tamper{TCP:options-eol:corrupt},)-|[TCP:options-sack:]-fragment{tcp:49:False}-|[TCP:options-nop:]-tamper{TCP:options-wscale:corrupt}-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:ack:corrupt}(duplicate(tamper{TCP:reserved:corrupt},),)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(duplicate(,tamper{TCP:chksum:replace:39551}),)-|",1,[0]
0.0,[TCP:flags:PA:0]-tamper{TCP:chksum:replace:42768}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-mss:replace:20157}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:53:True:26}(tamper{TCP:window:replace:100},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{ip:-1:True:5}(tamper{TCP:options-uto:replace:182},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-eol:replace:}(tamper{TCP:dataofs:corrupt}(fragment{tcp:31:False}(duplicate,),),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:reserved:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:ack:replace:19184949}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-mss:replace:9946},),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-timestamp:replace:664752436}(tamper{TCP:flags:corrupt},)-|[TCP:options-nop:]-tamper{TCP:dataofs:corrupt}-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-sackok:replace:}(duplicate,),)-|[TCP:options-nop:]-tamper{TCP:flags:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:flags:PA:0]-duplicate(duplicate,tamper{TCP:sport:corrupt})-|[TCP:options-wscale:123]-tamper{TCP:seq:replace:457766778}-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:seq:replace:2308989785})-|[TCP:options-altchksumopt:]-tamper{TCP:chksum:corrupt}-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:window:corrupt}(duplicate(fragment{tcp:-1:True},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-eol:replace:}(tamper{TCP:seq:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(duplicate(duplicate,),fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:dport:replace:22014}(tamper{TCP:options-eol:replace:},)-|[TCP:options-altchksumopt:]-fragment{tcp:-1:True:5}(tamper{TCP:options-md5header:replace:8777c41aeaa1b11b93e6ae114b06799f},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-mss:corrupt}(duplicate,)-|[TCP:options-nop:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:reserved:replace:6},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:56:False:28}(fragment{tcp:53:True:26},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(duplicate,fragment{tcp:-1:True})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sack:replace:}(tamper{TCP:ack:replace:1467045402},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:dport:replace:29437}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:replace:209}(tamper{TCP:options-eol:replace:}(duplicate(tamper{TCP:options-sack:corrupt}(drop,),tamper{TCP:options-nop:replace:}),),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:load:corrupt},duplicate)-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:38:False:11}-|[TCP:options-sack:]-|[TCP:options-md5header:3a123b6cf354445ea7c280839f075b20]-duplicate-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:load:replace:__HTTP_REQUEST__}(tamper{TCP:dataofs:corrupt},)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:replace:10}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-eol:corrupt},tamper{TCP:dataofs:corrupt})-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dataofs:replace:13}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:dport:corrupt}(tamper{TCP:seq:corrupt}(tamper{TCP:reserved:corrupt},),),)-|",1,[0]
0.0,[TCP:options-eol::0]-tamper{TCP:urgptr:replace:50323}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-nop:replace:}(duplicate(fragment{tcp:-1:True},tamper{TCP:flags:replace:FA}),)-|[TCP:options-sackok:]-duplicate-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:load:replace:__HTTP_REQUEST__},)-|[TCP:options-eol::0]-duplicate-|[TCP:options-altchksumopt:]-duplicate(fragment{tcp:-1:True},)-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:2:False:19}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:urgptr:replace:33676}-|,1,[0]
