Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False:17}(,duplicate(,fragment{tcp:37:False}))-|",1,['0']
0.0,"[TCP:options-sackok::0]-tamper{TCP:options-mss:corrupt}(fragment{tcp:57:False:23},)-|",1,['0']
0.0,"[TCP:options-sackok:]-fragment{tcp:20:True:10}(tamper{TCP:options-sack:corrupt}(tamper{TCP:options-altchksum:corrupt},),tamper{TCP:options-timestamp:corrupt}(fragment{tcp:-1:True}(,fragment{tcp:-1:False}),))-|[TCP:options-sackok:]-tamper{TCP:urgptr:replace:61245}(duplicate,)-|",1,['0']
0.0,"[TCP:options-sack::0]-tamper{TCP:window:corrupt}(fragment{tcp:-1:False},)-|",1,['0']
0.0,[TCP:options-sack::0]-tamper{TCP:load:corrupt}-|,1,['0']
0.0,"[TCP:options-sack::0]-tamper{TCP:flags:corrupt}(tamper{TCP:window:corrupt}(tamper{TCP:dataofs:corrupt}(tamper{TCP:dport:replace:44938},),),)-|",1,['0']
0.0,"[TCP:options-sack::0]-fragment{tcp:54:True:15}(fragment{tcp:-1:True}(,tamper{TCP:options-eol:corrupt}),)-|",1,['0']
0.0,"[TCP:options-sackok:]-tamper{TCP:seq:corrupt}(tamper{TCP:urgptr:replace:40919},)-|",1,['0']
0.0,"[TCP:options-sack:]-tamper{TCP:flags:corrupt}(tamper{TCP:options-altchksum:replace:69}(fragment{tcp:-1:False}(,duplicate),),)-|",1,['0']
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:options-nop:corrupt})-|",1,['0']
0.0,"[TCP:options-sackok:]-fragment{ip:-1:True:29}(tamper{TCP:seq:corrupt},tamper{TCP:ack:replace:1810644899})-|[TCP:options-eol:]-tamper{TCP:ack:corrupt}-|",1,['0']
0.0,"[TCP:options-sack:]-tamper{TCP:options-nop:replace:}-|[TCP:options-nop:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:options-altchksum:corrupt}(tamper{TCP:chksum:replace:40918},),)-|[TCP:options-sack:]-fragment{tcp:-1:False}-|",1,['0']
0.0,"[TCP:options-sackok::0]-duplicate-|[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:options-mss:replace:61712}(tamper{TCP:options-eol:replace:},))-|",1,['0']
0.0,"[TCP:options-mss:36409]-duplicate(,fragment{tcp:-1:False})-|",1,['0']
0.0,[TCP:options-sack:]-tamper{TCP:options-altchksumopt:corrupt}-|,1,['0']
0.0,[TCP:options-sack:]-tamper{TCP:options-md5header:replace:5a48bb58afed93621e1e35b0cf7666f3}-|,1,['0']
0.0,[TCP:options-sackok:]-tamper{TCP:sport:corrupt}-|,1,['0']
0.0,"[TCP:options-wscale:129:0]-fragment{tcp:-1:False:25}(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:False},),drop)-|",1,['0']
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-timestamp:replace:1427532821},)-|",1,['0']
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True:5}(fragment{tcp:-1:False}(fragment{tcp:-1:True},),)-|",1,['0']
0.0,[TCP:options-sack:]-duplicate-|[TCP:options-nop::0]-fragment{tcp:-1:False}-|,1,['0']
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True:22}(,tamper{TCP:dport:corrupt})-|",1,['0']
0.0,"[TCP:options-altchksum:194]-duplicate(tamper{TCP:seq:replace:1129232017}(tamper{TCP:options-altchksumopt:corrupt},),)-|",1,['0']
0.0,"[TCP:options-sack::0]-tamper{TCP:dport:replace:45671}-|[TCP:options-sackok:]-tamper{TCP:urgptr:replace:61245}(duplicate(,fragment{tcp:-1:False}),)-|",1,['0']
0.0,"[TCP:options-sack:]-fragment{tcp:51:True:20}(,fragment{tcp:-1:True})-|",1,['0']
0.0,"[TCP:options-sack::0]-duplicate(tamper{TCP:options-altchksum:corrupt},)-|",1,['0']
0.0,[TCP:options-sackok::0]-|[TCP:urgptr:46004]-fragment{tcp:-1:True}-|,1,['0']
0.0,[TCP:options-uto:35]-tamper{TCP:options-altchksumopt:corrupt}-|,1,['0']
0.0,"[TCP:options-sackok:]-fragment{tcp:31:True}(tamper{TCP:options-altchksum:replace:7}(tamper{TCP:seq:corrupt}(tamper{TCP:reserved:corrupt},),),drop)-|",1,['0']
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:sport:corrupt}(tamper{TCP:options-sackok:replace:},)-|",1,['0']
0.0,"[TCP:options-sack::0]-tamper{TCP:options-eol:corrupt}(fragment{tcp:-1:False},)-|[TCP:options-sackok:]-tamper{TCP:urgptr:replace:61245}(duplicate,)-|[TCP:reserved:0]-duplicate-|",1,['0']
0.0,[TCP:options-sackok:]-fragment{tcp:-1:True}-|[TCP:options-nop::0]-tamper{TCP:chksum:replace:21849}-|,1,['0']
0.0,"[TCP:options-nop:]-duplicate-|[TCP:options-sackok:]-tamper{TCP:options-wscale:corrupt}(fragment{tcp:26:False:13},)-|",1,['0']
0.0,[TCP:options-sack::0]-tamper{TCP:options-md5header:replace:23523c07dc90a13263349791ec23b493}-|,1,['0']
0.0,[TCP:options-sack:]-tamper{TCP:load:replace:__DNS_REQUEST__}-|,1,['0']
0.0,"[TCP:options-sack::0]-tamper{TCP:options-eol:corrupt}(fragment{tcp:-1:False},)-|[TCP:options-sackok:]-duplicate-|",1,['0']
0.0,[TCP:options-sackok::0]-fragment{tcp:11:True}-|,1,['0']
0.0,"[TCP:options-sackok::0]-tamper{TCP:load:replace:__HTTP_REQUEST__}(tamper{TCP:flags:corrupt},)-|[TCP:options-eol::0]-tamper{TCP:sport:corrupt}(tamper{TCP:options-timestamp:replace:3563706774},)-|",1,['0']
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:True}(drop,)-|",1,['0']
0.0,"[TCP:options-sackok:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:dataofs:replace:3},)-|[TCP:options-nop:]-|",1,['0']
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-eol:corrupt},)-|",1,['0']
0.0,[TCP:options-eol:]-tamper{TCP:options-wscale:replace:144}-|,1,['0']
0.0,"[TCP:options-sackok:]-tamper{TCP:window:corrupt}(tamper{TCP:options-sack:corrupt}(fragment{tcp:-1:False},),)-|",1,['0']
0.0,"[TCP:options-sack::0]-|[TCP:options-sackok:]-tamper{TCP:sport:replace:208}(duplicate,)-|",1,['0']
0.0,[TCP:options-sack:]-|[TCP:options-sackok:]-duplicate-|,1,['0']
0.0,[TCP:options-eol:]-tamper{TCP:load:replace:__HTTP_REQUEST__}-|,1,['0']
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False:17}(duplicate,)-|",1,['0']
0.0,"[TCP:options-eol::0]-tamper{TCP:options-eol:corrupt}(duplicate(fragment{tcp:-1:True}(,drop),),)-|",1,['0']
0.0,[TCP:options-sackok::0]-tamper{TCP:load:replace:__HTTP_REQUEST__}-|[TCP:options-eol::0]-tamper{TCP:options-timestamp:replace:3563706774}-|,1,['0']
0.0,[TCP:options-sack::0]-tamper{TCP:load:replace:}-|,1,['0']
0.0,[TCP:options-sackok:]-fragment{ip:15:False}-|[TCP:flags:FRAC:4]-tamper{TCP:chksum:replace:21849}-|,1,['0']
0.0,"[TCP:options-sackok:]-fragment{tcp:20:True:10}(duplicate,tamper{TCP:dport:corrupt})-|[TCP:seq:2103956894:3]-fragment{tcp:-1:True:45}-|",1,['0']
0.0,"[TCP:options-sackok:]-fragment{tcp:55:True:5}(fragment{tcp:-1:False}(fragment{tcp:-1:True},),)-|",1,['0']
0.0,"[TCP:options-sackok:]-fragment{tcp:20:True:10}(tamper{TCP:dport:corrupt}(tamper{TCP:sport:corrupt},),tamper{TCP:options-timestamp:corrupt})-|",1,['0']
0.0,"[TCP:options-altchksum:246]-fragment{tcp:4:True:25}(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:False},),drop)-|",1,['0']
0.0,[TCP:options-sack::0]-tamper{TCP:reserved:corrupt}-|[TCP:options-sackok:]-tamper{TCP:chksum:corrupt}-|,1,['0']
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-eol:corrupt}(fragment{tcp:-1:False},),)-|",1,['0']
0.0,"[TCP:options-altchksum:194]-tamper{TCP:seq:replace:1129232017}(tamper{TCP:options-altchksumopt:corrupt},)-|",1,['0']
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-eol:replace:}(tamper{TCP:dataofs:corrupt},)-|",1,['0']
0.0,[TCP:options-sackok:]-fragment{tcp:2:False:1}-|,1,['0']
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:load:corrupt}(tamper{TCP:options-md5header:replace:0095847661961060225f0345e0a5fa0b},)-|",1,['0']
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True:37}(,duplicate)-|",1,['0']
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:ack:replace:3723038635})-|",1,['0']
0.0,[TCP:options-altchksumopt:]-tamper{TCP:chksum:corrupt}-|,1,['0']
0.0,[TCP:options-eol::0]-drop-|,1,['0']
0.0,"[TCP:options-sackok:]-fragment{tcp:20:True:10}(duplicate(,fragment{tcp:-1:True}),tamper{TCP:options-timestamp:replace:4288056643})-|[TCP:seq:2103956894:3]-fragment{tcp:-1:False}-|",1,['0']
0.0,"[TCP:options-nop:]-duplicate-|[TCP:options-sackok:]-tamper{TCP:options-wscale:corrupt}(fragment{ip:-1:False:43},)-|",1,['0']
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:sport:replace:65057}(duplicate,)-|[TCP:options-sack:]-|",1,['0']
0.0,"[TCP:options-sack::0]-tamper{TCP:options-eol:corrupt}(duplicate,)-|",1,['0']
0.0,"[TCP:options-sack::0]-fragment{tcp:54:True:15}(fragment{tcp:-1:True}(,tamper{TCP:options-eol:replace:}),tamper{TCP:dport:replace:58069})-|",1,['0']
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:dport:replace:32925},)-|",1,['0']
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False}(,tamper{TCP:options-md5header:replace:3717a961fc617e4a725ae5045764c2fe})-|",1,['0']
0.0,"[TCP:options-sackok::0]-duplicate(duplicate,)-|",1,['0']
0.0,"[TCP:options-sack:]-tamper{TCP:options-mss:corrupt}(fragment{tcp:-1:True:5},)-|",1,['0']
0.0,"[TCP:options-sack::0]-duplicate(,fragment{tcp:-1:False}(tamper{TCP:options-altchksum:replace:135},))-|",1,['0']
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True:18}(tamper{TCP:options-wscale:replace:9},)-|[TCP:options-sackok:]-tamper{TCP:sport:corrupt}-|",1,['0']
0.0,"[TCP:options-sackok::0]-tamper{TCP:dataofs:corrupt}(fragment{tcp:57:False:23},)-|",1,['0']
0.0,"[TCP:options-eol:]-tamper{TCP:options-sackok:corrupt}(duplicate,)-|",1,['0']
0.0,"[TCP:options-sackok:]-tamper{TCP:window:corrupt}(tamper{TCP:options-timestamp:corrupt}(fragment{tcp:-1:False},),)-|",1,['0']
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-uto:corrupt}(duplicate(,duplicate),)-|",1,['0']
0.0,"[TCP:options-sackok::0]-tamper{TCP:options-mss:replace:23977}(tamper{TCP:options-eol:replace:},)-|",1,['0']
0.0,"[TCP:window:60]-fragment{tcp:-1:False}(duplicate(tamper{TCP:options-mss:corrupt},),)-|",1,['0']
0.0,[TCP:options-altchksumopt::0]-fragment{tcp:-1:True}-|,1,['0']
0.0,"[TCP:options-sackok:]-fragment{tcp:20:True:10}(tamper{TCP:dport:corrupt},tamper{TCP:seq:corrupt})-|",1,['0']
0.0,"[TCP:options-sack:]-tamper{TCP:options-nop:replace:}-|[TCP:options-nop:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:options-altchksum:corrupt}(tamper{TCP:chksum:replace:40918}(tamper{TCP:options-sackok:replace:},),),)-|[TCP:options-sack:]-fragment{tcp:42:True:21}-|",1,['0']
0.0,"[TCP:options-sack::0]-tamper{TCP:options-timestamp:replace:3563706774}(tamper{TCP:urgptr:replace:12096},)-|",1,['0']
0.0,"[TCP:options-eol::0]-tamper{TCP:sport:corrupt}-|[TCP:options-sackok::0]-tamper{TCP:load:replace:__HTTP_REQUEST__}(tamper{TCP:flags:corrupt},)-|",1,['0']
0.0,"[TCP:options-sackok:]-tamper{TCP:seq:corrupt}(tamper{TCP:urgptr:replace:40919}(duplicate,),)-|",1,['0']
0.0,[TCP:options-eol:]-tamper{TCP:seq:corrupt}-|,1,['0']
0.0,"[TCP:options-eol:]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:reserved:replace:7},)-|",1,['0']
0.0,"[TCP:ack:3782377822]-tamper{TCP:options-nop:replace:}-|[TCP:options-nop:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:flags:corrupt}(fragment{tcp:-1:True},),)-|[TCP:options-sack:]-fragment{tcp:-1:False}(duplicate,)-|",1,['0']
0.0,[TCP:flags:A]-tamper{TCP:options-eol:replace:}-|[TCP:options-eol:]-duplicate-|,1,['0']
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:chksum:replace:59868}(tamper{TCP:options-eol:replace:},)-|",1,['0']
0.0,[TCP:options-wscale:129:0]-tamper{TCP:options-sackok:replace:}-|,1,['0']
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-uto:corrupt}(tamper{TCP:options-sackok:corrupt},)-|[TCP:options-sackok::0]-|",1,['0']
0.0,"[TCP:options-sackok:]-fragment{ip:-1:True:10}(tamper{TCP:options-sack:corrupt},tamper{TCP:options-timestamp:corrupt}(fragment{tcp:-1:True},))-|",1,['0']
0.0,"[TCP:dport:65373]-fragment{ip:35:True}(tamper{TCP:ack:corrupt},)-|",1,['0']
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sackok:replace:}(tamper{TCP:flags:replace:R},)-|",1,['0']
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:chksum:replace:41557}(tamper{TCP:urgptr:replace:40919},)-|",1,['0']
0.0,"[TCP:options-sackok:]-tamper{TCP:options-wscale:replace:143}(tamper{TCP:chksum:replace:65124},)-|",1,['0']
0.0,"[TCP:options-altchksum:194]-fragment{tcp:-1:True}(tamper{TCP:options-altchksumopt:replace:},tamper{TCP:window:corrupt})-|",1,['0']
0.0,"[TCP:options-sackok:]-fragment{tcp:37:True:14}(duplicate(,tamper{TCP:urgptr:replace:48366}),)-|",1,['0']
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:dport:replace:49536}(tamper{TCP:options-timestamp:replace:3160643469},)-|",1,['0']
0.0,[TCP:options-altchksumopt:]-fragment{tcp:-1:True}-|,1,['0']
0.0,"[TCP:options-sackok::0]-fragment{tcp:-1:False:17}(fragment{tcp:-1:True},)-|",1,['0']
0.0,"[TCP:options-sack:]-fragment{tcp:4:True:25}(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:True},),drop)-|",1,['0']
0.0,"[TCP:options-eol:]-tamper{TCP:flags:corrupt}(duplicate,)-|",1,['0']
0.0,"[TCP:options-sack::0]-duplicate(drop,)-|",1,['0']
0.0,[TCP:options-sackok::0]-fragment{tcp:-1:False:3}-|,1,['0']
0.0,[TCP:options-sack::0]-tamper{TCP:reserved:replace:0}-|,1,['0']
0.0,[TCP:options-sackok::0]-fragment{tcp:-1:True:1}-|,1,['0']
0.0,[TCP:options-eol:]-duplicate-|[TCP:options-sack:]-duplicate-|,1,['0']
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-eol:replace:}(tamper{TCP:options-mss:replace:5464},)-|",1,['0']
0.0,[TCP:options-sackok:]-tamper{TCP:urgptr:replace:40919}-|,1,['0']
0.0,"[TCP:options-sackok::0]-tamper{TCP:urgptr:corrupt}(tamper{TCP:options-altchksum:corrupt},)-|[TCP:options-sack::0]-fragment{tcp:-1:False}-|",1,['0']
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:dport:replace:30804},)-|",1,['0']
0.0,"[TCP:options-sack:]-drop-|[TCP:options-nop:]-tamper{TCP:dport:corrupt}(tamper{TCP:chksum:corrupt}(tamper{TCP:flags:replace:FSCN}(tamper{TCP:chksum:replace:48294},),),)-|",1,['0']
0.0,"[TCP:options-sackok::0]-tamper{TCP:options-nop:corrupt}(fragment{tcp:-1:True:17},)-|[TCP:options-sack:]-fragment{tcp:-1:True}-|",1,['0']
0.0,"[TCP:options-sack::0]-tamper{TCP:options-altchksum:corrupt}(fragment{tcp:24:True},)-|[TCP:options-sackok:]-tamper{TCP:options-altchksum:corrupt}(fragment{tcp:-1:False},)-|",1,['0']
0.0,[TCP:options-altchksumopt:]-tamper{TCP:ack:replace:3256542723}-|,1,['0']
0.0,"[TCP:options-nop:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:chksum:corrupt},)-|[TCP:options-eol:]-duplicate(duplicate(,duplicate),fragment{tcp:-1:False}(tamper{TCP:options-mss:corrupt},))-|[TCP:options-eol:]-fragment{ip:47:False}-|",1,['0']
0.0,"[TCP:options-mss:36409]-duplicate(,fragment{tcp:-1:False:5})-|",1,['0']
0.0,[TCP:options-wscale:59]-fragment{tcp:-1:False:5}-|,1,['0']
0.0,"[TCP:options-sackok::0]-tamper{TCP:options-mss:corrupt}(fragment{tcp:-1:True:17}(duplicate,duplicate(drop,)),)-|",1,['0']
0.0,"[TCP:options-sackok:]-fragment{tcp:41:True:12}(duplicate,)-|",1,['0']
0.0,"[TCP:options-sackok:]-tamper{TCP:window:corrupt}(tamper{TCP:options-sack:corrupt}(fragment{ip:-1:False},),)-|",1,['0']
0.0,[TCP:options-altchksumopt:]-tamper{TCP:dport:replace:47815}-|,1,['0']
0.0,"[TCP:options-sack::0]-tamper{TCP:reserved:corrupt}(fragment{tcp:24:True},)-|[TCP:options-sackok:]-tamper{TCP:options-altchksum:replace:47}-|",1,['0']
0.0,"[TCP:seq:2291123027:3]-fragment{tcp:4:True:25}(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:False},),drop)-|",1,['0']
0.0,"[TCP:dport:65373]-fragment{tcp:-1:True}(tamper{TCP:dataofs:replace:2},)-|",1,['0']
0.0,[TCP:options-uto:125]-drop-|,1,['0']
0.0,"[TCP:options-sack:]-fragment{tcp:51:True:20}(duplicate,fragment{tcp:-1:True})-|",1,['0']
0.0,[TCP:options-sack:]-fragment{tcp:44:True:5}-|,1,['0']
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-md5header:replace:88c0e7a8d172f5586c2e60bcb785933a},)-|",1,['0']
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:sport:corrupt}(tamper{TCP:options-wscale:corrupt}(fragment{tcp:-1:False},),)-|",1,['0']
0.0,"[TCP:options-sackok:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-sackok:replace:},)-|",1,['0']
0.0,"[TCP:options-wscale:59]-fragment{ip:-1:True}(drop,)-|",1,['0']
0.0,"[TCP:options-sackok:]-fragment{ip:-1:True:29}(tamper{TCP:seq:corrupt}(drop,),tamper{TCP:ack:replace:1810644899})-|[TCP:options-eol:]-tamper{TCP:ack:corrupt}(tamper{TCP:options-timestamp:replace:992749319},)-|",1,['0']
0.0,"[TCP:options-sack::0]-tamper{TCP:flags:replace:S}(tamper{TCP:options-uto:corrupt},)-|",1,['0']
0.0,"[TCP:options-sack::0]-tamper{TCP:chksum:replace:61209}(tamper{TCP:dport:corrupt},)-|",1,['0']
0.0,"[TCP:options-sack::0]-tamper{TCP:window:corrupt}(fragment{tcp:5:False},)-|",1,['0']
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False:5}(,duplicate)-|",1,['0']
0.0,"[TCP:flags:A]-tamper{TCP:options-mss:corrupt}(tamper{TCP:options-eol:replace:}(duplicate,),)-|[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}-|",1,['0']
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-wscale:replace:102},fragment{tcp:-1:False}(tamper{TCP:options-altchksumopt:corrupt},))-|",1,['0']
0.0,"[TCP:options-sackok:]-fragment{ip:-1:False:18}(,tamper{TCP:dport:corrupt})-|",1,['0']
0.0,[TCP:options-eol:]-tamper{TCP:options-mss:replace:62837}-|,1,['0']
0.0,"[TCP:options-sack::0]-tamper{TCP:options-eol:replace:}(tamper{TCP:options-sack:replace:},)-|",1,['0']
0.0,"[TCP:options-sack::0]-duplicate(,tamper{TCP:options-sack:replace:})-|",1,['0']
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:True:3}(duplicate,)-|",1,['0']
0.0,[TCP:options-sackok:]-tamper{TCP:dport:corrupt}-|,1,['0']
0.0,[TCP:options-sackok::0]-tamper{TCP:options-altchksum:corrupt}-|,1,['0']
0.0,[TCP:options-sack::0]-|[TCP:options-sackok:]-tamper{TCP:urgptr:replace:61245}-|,1,['0']
0.0,"[TCP:options-sack:]-tamper{TCP:options-altchksum:replace:154}(duplicate,)-|",1,['0']
0.0,"[TCP:options-sack:]-tamper{TCP:options-nop:corrupt}(tamper{TCP:options-mss:replace:11295},)-|",1,['0']
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:sport:replace:65057}(duplicate(,tamper{TCP:options-nop:corrupt}),)-|[TCP:options-sack:]-drop-|",1,['0']
0.0,"[TCP:dport:65373]-fragment{ip:35:True}(tamper{TCP:chksum:corrupt}(tamper{TCP:options-altchksumopt:corrupt},),)-|",1,['0']
0.0,"[TCP:options-sackok:]-fragment{tcp:29:False:18}(tamper{TCP:options-wscale:replace:9},tamper{TCP:options-eol:corrupt})-|[TCP:options-sackok:]-tamper{TCP:flags:corrupt}-|",1,['0']
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-eol:replace:}(tamper{TCP:options-timestamp:replace:2613085274},)-|",1,['0']
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-timestamp:replace:1427532821},duplicate)-|",1,['0']
0.0,"[TCP:flags:A]-tamper{TCP:options-mss:corrupt}(tamper{TCP:options-md5header:replace:1fefcdc88386098e92ce58be73259bed},)-|[TCP:options-eol:]-duplicate-|",1,['0']
0.0,"[TCP:options-altchksum:194]-fragment{tcp:-1:True}(,tamper{TCP:options-altchksumopt:replace:})-|",1,['0']
0.0,[TCP:options-eol:]-tamper{TCP:urgptr:replace:26103}-|,1,['0']
0.0,"[TCP:options-sack::0]-tamper{TCP:options-eol:replace:}(fragment{tcp:-1:False},)-|",1,['0']
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-mss:corrupt}(fragment{tcp:13:True:38}(,duplicate(drop,)),),)-|",1,['0']
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:dport:replace:49536}(tamper{TCP:options-uto:replace:38}(tamper{TCP:ack:corrupt},),)-|",1,['0']
0.0,"[TCP:options-sack::0]-tamper{TCP:options-altchksum:replace:129}(tamper{TCP:options-nop:replace:}(duplicate,),)-|",1,['0']
0.0,"[TCP:options-sack::0]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-nop:replace:},)-|",1,['0']
0.0,[TCP:options-eol::0]-fragment{tcp:48:False:5}-|[TCP:options-nop:]-tamper{TCP:options-wscale:corrupt}-|[TCP:options-nop:]-tamper{TCP:options-sackok:replace:}-|,1,['0']
0.0,[TCP:options-sackok::0]-fragment{tcp:-1:True:6}-|,1,['0']
0.0,[TCP:options-sack:]-tamper{TCP:options-wscale:replace:27}-|,1,['0']
0.0,"[TCP:options-eol::0]-tamper{TCP:options-eol:corrupt}(duplicate(fragment{tcp:-1:True}(,drop),),)-|[TCP:options-altchksumopt:]-tamper{TCP:options-nop:corrupt}-|",1,['0']
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sack:replace:}(tamper{TCP:options-eol:replace:},)-|[TCP:options-nop:]-fragment{tcp:-1:False}-|",1,['0']
0.0,"[TCP:options-eol:]-duplicate(duplicate,)-|[TCP:options-sackok::0]-duplicate-|",1,['0']
0.0,[TCP:options-sackok::0]-duplicate-|[TCP:options-uto:118:2]-fragment{tcp:-1:True}-|,1,['0']
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(fragment{tcp:-1:True},)-|",1,['0']
0.0,"[TCP:options-sackok::0]-tamper{TCP:options-sack:corrupt}(fragment{tcp:38:False:19},)-|[TCP:options-eol::0]-tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:options-mss:replace:62162}(duplicate,),)-|",1,['0']
0.0,[TCP:options-sackok:]-fragment{tcp:45:True:47}-|,1,['0']
0.0,"[TCP:flags:A]-tamper{TCP:options-mss:corrupt}(tamper{TCP:options-altchksum:replace:178},)-|[TCP:options-eol:]-tamper{TCP:options-mss:corrupt}-|",1,['0']
0.0,"[TCP:options-eol::0]-tamper{TCP:options-eol:corrupt}(duplicate(fragment{tcp:-1:False:6}(,drop),),)-|",1,['0']
0.0,"[TCP:options-sack::0]-duplicate-|[TCP:options-sackok:]-tamper{TCP:sport:replace:208}(duplicate,)-|",1,['0']
0.0,[TCP:options-sack:]-duplicate-|[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:corrupt}-|,1,['0']
0.0,[TCP:options-sackok::0]-fragment{ip:-1:False:31}-|,1,['0']
0.0,[TCP:options-sack:]-|[TCP:options-sackok:]-duplicate-|[TCP:options-nop::1]-duplicate-|,1,['0']
0.0,"[TCP:options-sackok:]-tamper{TCP:options-md5header:corrupt}(fragment{tcp:-1:False},)-|",1,['0']
0.0,"[TCP:options-sackok::0]-duplicate(drop,tamper{TCP:reserved:replace:1})-|",1,['0']
-1000.0,[TCP:options-eol:]-drop-|,2,"['-1000', '-1000']"
-10.0,[TCP:urgptr:3611]-drop-|,2,"['-10', '-10']"
-10.0,[TCP:window:140]-drop-|,2,"['-10', '-10']"
-10.0,[TCP:flags:FA]-drop-|,2,"['-10', '-10']"
-10.0,[TCP:load:__HTTP_REQUEST__]-duplicate-|,2,"['-10', '-10']"
-10.0,[TCP:dataofs:11]-duplicate-|,2,"['-10', '-10']"
0.0,"[TCP:options-eol:]-duplicate(duplicate(tamper{TCP:options-mss:corrupt},),)-|",2,"['0', '0']"
0.0,[TCP:ack:579157396]-|,2,"['0', '0']"
0.0,"[TCP:options-eol:]-tamper{TCP:sport:replace:25275}(duplicate(duplicate,),)-|",2,"['0', '0']"
0.0,"[TCP:options-eol::0]-tamper{TCP:dataofs:corrupt}(duplicate(drop,),)-|",2,"['0', '0']"
0.0,"[TCP:options-eol:]-duplicate(fragment{tcp:-1:True},)-|",2,"['0', '0']"
0.0,[TCP:options-sackok::0]-tamper{TCP:seq:corrupt}-|,2,"['0', '0']"
0.0,[TCP:options-sack:]-tamper{TCP:options-uto:corrupt}-|,2,"['0', '0']"
0.0,[TCP:options-sack:]-tamper{TCP:dataofs:corrupt}-|,2,"['0', '0']"
0.0,"[TCP:options-sack:]-fragment{tcp:52:True:9}(tamper{TCP:options-nop:corrupt},)-|",2,"['0', '0']"
0.0,"[TCP:options-sack:]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:options-sack:replace:},)-|",2,"['0', '0']"
0.0,"[TCP:options-sack:]-tamper{TCP:urgptr:corrupt}(duplicate,)-|",2,"['0', '0']"
0.0,[TCP:options-sack:]-tamper{TCP:urgptr:corrupt}-|,2,"['0', '0']"
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-mss:corrupt},)-|",2,"['0', '0']"
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:replace:}-|,2,"['0', '0']"
0.0,"[TCP:options-altchksumopt:]-duplicate(,duplicate(drop,))-|",2,"['0', '0']"
0.0,[TCP:options-sack:]-tamper{TCP:options-sack:replace:}-|,2,"['0', '0']"
0.0,"[TCP:options-eol::0]-fragment{tcp:-1:False:2}(duplicate,)-|",2,"['0', '0']"
